Label,degree,betweenesscentrality,bridgingcentrality
BAKON_001,23,69.934543,3.763339
BAKON_580,22,82.096867,4.330534
BAKON_447,22,145.63621,7.889921
BAKON_434,22,114.942748,5.5498
BAKON_418,18,0,0
BAKON_406,27,203.601415,8.591671
BAKON_369,21,44.836662,2.334044
BAKON_368,21,44.836662,2.334044
BAKON_365,21,84.018909,4.71996
BAKON_222,20,26.433584,1.670054
BAKON_220,21,48.237009,2.790358
BAKON_217,23,112.495109,5.731997
BAKON_202,21,48.653263,2.653475
BAKON_136,25,70.805519,3.049029
BAKON_124,32,260.700325,8.006879
BAKON_076,21,118.485092,6.782475
BAKON_067,23,110.613332,5.714295
BAKON_031,25,84.158042,3.715902
BAKON_027,35,247.082376,7.208535
BAKON_002,288,214.159706,0.695863
BAKON_003,302,224.672309,0.667663
BAKON_004,304,229.683375,0.671018
BAKON_005,301,97.300467,0.306619
BAKON_006,24,155.122065,8.240056
BAKON_007,54,381.597259,6.493998
BAKON_008,304,635.391737,1.639422
BAKON_009,305,233.102693,0.67522
BAKON_010,22,267.978094,14.202555
BAKON_011,251,132.594671,0.582481
BAKON_012,45,128.961475,3.316346
BAKON_200,178,412.149203,2.404538
BAKON_191,306,345.884418,0.86154
BAKON_337,306,903.502103,1.98894
BAKON_320,303,329.677252,0.948548
BAKON_437,310,1526.202687,3.453387
BAKON_266,304,200.61316,0.585688
BAKON_454,302,70.069977,0.2262
BAKON_196,302,211.278184,0.576956
BAKON_049,303,604.526261,1.685943
BAKON_154,309,649.427466,1.471462
BAKON_577,297,51.400215,0.16581
BAKON_233,304,200.24749,0.599659
BAKON_054,303,184.52508,0.550012
BAKON_273,304,243.874951,0.68844
BAKON_127,308,516.505266,1.260404
BAKON_422,306,1371.169934,3.337944
BAKON_588,304,365.490464,1.007901
BAKON_554,305,452.305608,1.195438
BAKON_465,306,408.0445,1.08654
BAKON_211,309,1359.567258,2.699051
BAKON_226,303,493.228728,1.405626
BAKON_390,306,312.864085,0.899331
BAKON_571,307,869.117817,1.946598
BAKON_379,303,329.030522,0.923453
BAKON_582,302,154.016355,0.455592
BAKON_404,304,209.522246,0.604942
BAKON_306,308,959.582485,2.139994
BAKON_326,304,489.36263,1.160929
BAKON_182,309,606.046696,1.433013
BAKON_411,302,66.459462,0.209265
BAKON_319,308,804.710337,1.927431
BAKON_083,308,497.851824,1.178774
BAKON_498,302,46.912918,0.151701
BAKON_551,302,328.614009,0.91488
BAKON_612,301,372.429027,1.074628
BAKON_387,306,309.873212,0.890279
BAKON_045,300,37.056813,0.12037
BAKON_105,298,37.931344,0.125137
BAKON_116,302,47.423929,0.152868
BAKON_172,307,476.952781,1.206594
BAKON_160,308,1004.221275,2.255262
BAKON_063,304,357.466839,0.978377
BAKON_032,303,216.295957,0.604067
BAKON_521,302,80.391645,0.253737
BAKON_341,300,67.740907,0.221109
BAKON_317,308,804.710337,1.927431
BAKON_489,304,321.318815,0.873039
BAKON_125,305,386.791336,1.019342
BAKON_553,306,456.904905,1.197785
BAKON_531,302,94.966956,0.293793
BAKON_468,302,61.137589,0.187288
BAKON_515,306,146.352799,0.432742
BAKON_132,303,193.027066,0.565011
BAKON_189,308,378.681889,0.942479
BAKON_542,307,354.011127,0.957285
BAKON_309,300,114.026107,0.340278
BAKON_261,303,141.913996,0.439846
BAKON_466,305,474.181632,1.255293
BAKON_402,302,242.694853,0.702075
BAKON_610,303,373.099736,1.06537
BAKON_081,307,471.313041,1.175092
BAKON_526,302,52.45304,0.167193
BAKON_300,300,294.867033,0.922874
BAKON_361,312,3202.856029,6.14579
BAKON_423,296,1.506775,0.00519
BAKON_569,307,637.486476,1.495823
BAKON_272,303,245.333954,0.695523
BAKON_557,301,113.92979,0.355272
BAKON_055,300,181.033241,0.551773
BAKON_533,302,140.647762,0.423857
BAKON_142,307,604.572425,1.478956
BAKON_138,305,583.64765,1.44009
BAKON_374,310,652.654654,1.541196
BAKON_507,304,119.979371,0.365
BAKON_452,307,802.170918,1.58843
BAKON_350,302,123.453446,0.369918
BAKON_324,305,491.191051,1.158585
BAKON_276,308,988.838163,2.508271
BAKON_253,285,678.369484,1.996347
BAKON_020,301,118.56804,0.35504
BAKON_104,304,384.649043,0.939174
BAKON_145,302,187.35124,0.56853
BAKON_536,304,198.635273,0.573041
BAKON_445,302,110.179757,0.350662
BAKON_506,305,121.805507,0.367278
BAKON_279,300,33.847419,0.110204
BAKON_258,307,818.788929,1.996839
BAKON_594,303,287.674759,0.815062
BAKON_077,303,394.605327,0.988942
BAKON_038,303,136.382814,0.399164
BAKON_359,301,163.459697,0.496768
BAKON_153,309,543.639298,1.316595
