Label,degree,betweenesscentrality,bridgingcentrality
BAKON_001,36,61.25939,2.075573
BAKON_569,44,276.891885,5.795955
BAKON_561,46,172.234623,3.5251
BAKON_559,43,172.657424,3.911353
BAKON_550,35,61.265905,1.888927
BAKON_544,42,107.920094,2.992704
BAKON_453,36,125.825265,3.760096
BAKON_441,33,14.71313,0.552528
BAKON_436,38,234.168503,5.388804
BAKON_431,35,95.192642,2.683928
BAKON_424,35,75.838147,2.182106
BAKON_397,48,392.644288,7.747552
BAKON_388,35,42.54653,1.490741
BAKON_358,35,44.848078,1.537673
BAKON_356,32,5.218472,0.20317
BAKON_354,41,272.57048,5.577848
BAKON_325,42,196.722623,4.697045
BAKON_315,41,192.989215,4.8833
BAKON_292,36,93.837693,2.961452
BAKON_288,32,34.149683,1.263271
BAKON_257,36,134.595131,4.074299
BAKON_233,37,162.500471,4.808356
BAKON_210,47,573.412361,8.531162
BAKON_197,38,44.148248,1.320408
BAKON_193,44,114.780378,2.744266
BAKON_192,46,185.250876,3.814586
BAKON_174,44,330.261833,6.597473
BAKON_149,36,103.868744,3.266923
BAKON_146,36,90.065056,2.894336
BAKON_079,36,80.438823,2.584001
BAKON_061,46,411.946077,7.428121
BAKON_012,39,106.298101,2.988118
BAKON_002,290,154.422288,0.472629
BAKON_003,294,158.043372,0.470444
BAKON_004,293,157.120046,0.470549
BAKON_005,292,102.09242,0.313773
BAKON_006,23,75.516482,4.504505
BAKON_007,295,501.50647,1.300869
BAKON_008,298,509.467825,1.295249
BAKON_009,287,152.844215,0.47696
BAKON_010,12,0.503759,0.664985
BAKON_011,295,104.253833,0.318456
BAKON_584,285,239.76035,0.728309
BAKON_525,293,42.403952,0.14147
BAKON_515,297,131.213384,0.404237
BAKON_248,295,126.737725,0.394255
BAKON_035,294,171.520568,0.506967
BAKON_260,296,447.885285,1.161328
BAKON_407,283,76.984389,0.266374
BAKON_278,292,62.006747,0.205102
BAKON_087,302,583.048003,1.37483
BAKON_324,297,362.458605,1.028053
BAKON_534,297,177.138958,0.525594
BAKON_084,301,635.039761,1.493106
BAKON_181,297,330.977925,0.929815
BAKON_102,294,229.148137,0.693231
BAKON_182,299,607.722078,1.526257
BAKON_141,294,80.5009,0.255362
BAKON_350,291,100.179004,0.298559
BAKON_196,299,489.177162,1.249579
BAKON_107,292,378.981171,1.132216
BAKON_234,296,874.800521,2.081017
BAKON_250,292,63.981709,0.211153
BAKON_135,292,147.345963,0.439249
BAKON_320,297,277.993862,0.807387
BAKON_142,300,732.310276,1.89944
BAKON_616,296,180.929341,0.529051
BAKON_014,294,48.888183,0.153388
BAKON_183,295,220.312457,0.643035
BAKON_488,296,265.731179,0.746178
BAKON_557,292,63.008634,0.202838
BAKON_226,294,703.202425,2.087506
BAKON_121,294,89.117818,0.288826
BAKON_423,291,1.538549,0.005341
BAKON_127,300,523.404008,1.287661
BAKON_303,292,73.478989,0.234137
BAKON_256,299,672.530818,1.692174
BAKON_556,298,332.641213,0.879342
BAKON_593,291,1.538549,0.005341
BAKON_502,293,2.925097,0.009976
BAKON_022,299,440.25459,1.118813
BAKON_445,293,122.066285,0.373172
BAKON_261,299,390.78872,1.023104
BAKON_435,294,249.586315,0.734706
BAKON_188,300,366.641132,0.985097
BAKON_295,293,111.281432,0.37102
BAKON_189,300,310.740158,0.852268
BAKON_604,295,596.673157,1.397112
BAKON_266,294,97.528379,0.30746
BAKON_379,298,249.768415,0.716029
BAKON_198,296,114.992559,0.352915
BAKON_307,293,612.662005,1.540336
BAKON_194,301,435.593618,1.126155
BAKON_317,300,854.834989,2.15017
BAKON_025,296,373.958442,1.006737
BAKON_446,295,124.128732,0.373768
BAKON_150,295,173.755147,0.507488
BAKON_576,291,321.668876,0.942546
BAKON_060,290,1.851162,0.006466
BAKON_018,295,275.42595,0.781061
BAKON_437,301,1598.805696,3.027893
BAKON_512,298,132.212451,0.404039
BAKON_267,295,98.897394,0.308973
BAKON_598,294,203.472886,0.660151
BAKON_053,297,378.39571,1.073477
BAKON_112,298,982.118435,2.62062
BAKON_111,295,503.50936,1.491702
BAKON_200,300,584.878155,1.435732
BAKON_213,292,91.04224,0.296238
BAKON_501,295,124.864162,0.394484
BAKON_098,301,1380.154722,3.324946
BAKON_586,294,405.322126,1.082385
BAKON_498,293,40.46918,0.136159
BAKON_551,300,411.470826,1.060303
BAKON_047,291,40.510438,0.136088
BAKON_328,292,48.572875,0.163869
BAKON_528,293,42.083927,0.140474
BAKON_172,299,637.546431,1.626519
BAKON_558,300,496.984675,1.3138
BAKON_411,293,67.830456,0.223302
BAKON_211,298,432.825274,1.075852
BAKON_034,296,175.086996,0.509144
BAKON_568,295,177.1876,0.535814
BAKON_572,301,753.522982,1.837107
BAKON_273,298,371.191776,1.008123
BAKON_493,293,40.396127,0.135953
BAKON_499,293,100.787994,0.327026
BAKON_096,206,210.664478,1.243524
BAKON_319,300,854.834989,2.15017
BAKON_237,295,381.426782,1.016775
BAKON_308,295,186.778916,0.529739
BAKON_527,293,42.962306,0.143079
BAKON_105,290,42.793819,0.144113
BAKON_205,299,542.12616,1.392237
BAKON_521,296,70.013234,0.225099
BAKON_301,297,1143.1411,2.650468
BAKON_279,295,64.539225,0.208261
BAKON_190,299,309.266155,0.853615
BAKON_473,298,532.394365,1.472418
BAKON_422,296,616.423185,1.656671
BAKON_049,296,698.070294,1.972384
BAKON_582,295,146.957919,0.447479
BAKON_085,300,577.38352,1.379836
BAKON_517,297,103.022696,0.321121
BAKON_161,294,242.797643,0.688106
BAKON_531,292,131.854342,0.413067
BAKON_343,294,66.252321,0.220586
BAKON_153,297,253.826187,0.701221
BAKON_083,303,659.056541,1.554415
BAKON_326,295,261.50472,0.763818
BAKON_588,294,250.40928,0.697225
BAKON_104,296,187.710958,0.575007
BAKON_077,298,529.144305,1.521384
BAKON_045,293,42.024311,0.138896
BAKON_264,291,1.997165,0.006923
BAKON_529,290,71.184934,0.236616
BAKON_212,298,684.105445,1.597748
BAKON_133,300,620.132763,1.452541
BAKON_029,296,299.442852,0.835776
BAKON_337,298,1028.848053,2.329852
BAKON_159,292,328.613012,0.846458
BAKON_353,286,97.042106,0.299022
BAKON_169,292,129.734283,0.374682
BAKON_567,298,359.505106,1.003796
BAKON_125,296,375.896415,1.000332
BAKON_341,294,82.297432,0.254301
BAKON_230,297,519.983443,1.533462
BAKON_126,299,483.240383,1.208696
BAKON_610,290,700.755946,1.61539
BAKON_541,295,98.197317,0.316073
BAKON_554,299,551.838406,1.371982
BAKON_530,295,134.107436,0.411309
BAKON_400,299,420.486437,1.113525
BAKON_123,297,293.687124,0.807555
BAKON_399,295,134.845859,0.42387
BAKON_462,291,204.206142,0.55939
BAKON_080,299,541.195661,1.372785
BAKON_386,297,299.860424,0.851381
BAKON_191,295,312.005784,0.867059
BAKON_510,295,128.670564,0.402604
BAKON_470,302,928.124588,2.337498
BAKON_209,297,1088.837102,2.371412
BAKON_253,299,635.728117,1.643031
BAKON_571,302,758.493774,1.836545
BAKON_160,297,337.412538,0.840937
BAKON_359,294,182.034056,0.590786
BAKON_487,296,265.731179,0.746178
BAKON_377,297,323.338224,0.921079
BAKON_570,294,635.331633,1.676893
BAKON_361,303,2528.325587,5.153723
BAKON_334,292,48.870038,0.164706
BAKON_500,295,102.364295,0.327087
BAKON_276,301,774.808989,1.880419
BAKON_173,298,633.537516,1.625618
BAKON_019,296,278.593782,0.783643
BAKON_344,296,1110.353289,2.57291
BAKON_327,295,647.632792,1.647716
BAKON_413,297,1445.383645,2.231384
BAKON_113,293,2.925097,0.009976
BAKON_536,296,213.51277,0.630736
BAKON_277,292,135.95429,0.429865
BAKON_314,293,143.322458,0.455996
BAKON_154,297,288.403736,0.780521
BAKON_167,289,126.225232,0.372817
BAKON_451,296,656.617707,1.77326
BAKON_046,293,42.049515,0.138939
BAKON_020,297,319.466809,0.851838
BAKON_178,302,759.264579,1.827323
BAKON_284,294,471.258479,1.361527
BAKON_564,293,141.100906,0.436224
BAKON_522,290,63.359394,0.212923
BAKON_585,296,350.163625,0.926538
BAKON_013,294,380.175865,1.042652
BAKON_345,292,64.327055,0.217895
BAKON_507,295,109.480235,0.346025
BAKON_402,300,390.02107,1.03617
BAKON_271,296,99.435608,0.308487
BAKON_591,295,600.033281,1.548642
BAKON_156,296,193.308894,0.551125
BAKON_040,287,80.895696,0.27194
BAKON_065,294,130.120462,0.414869
BAKON_059,298,789.219001,1.96316
BAKON_478,297,1201.495066,3.151285
BAKON_199,298,533.114221,1.343462
BAKON_152,297,175.931,0.50639
BAKON_054,292,44.958083,0.150091
BAKON_523,289,61.894585,0.210133
BAKON_225,289,1.52169,0.005358
BAKON_393,294,177.788879,0.543287
BAKON_395,299,263.060868,0.742387
BAKON_577,294,99.487384,0.312655
BAKON_203,287,85.291613,0.273828
BAKON_614,296,251.813013,0.754459
BAKON_239,293,603.013168,1.553681
BAKON_492,294,263.085367,0.749663
BAKON_489,292,222.821487,0.652158
BAKON_547,293,40.548845,0.135719
BAKON_538,291,431.102591,1.188767
BAKON_504,296,109.523747,0.343884
BAKON_494,290,39.006538,0.134368
BAKON_254,295,126.737725,0.394255
BAKON_553,299,553.01405,1.373161
BAKON_155,296,376.095836,0.923315
BAKON_117,292,2.37092,0.008156
BAKON_338,292,526.259771,1.405742
BAKON_021,296,432.178134,1.121272
BAKON_298,295,688.71048,1.970469
BAKON_351,290,99.196899,0.297581
BAKON_023,291,1.889936,0.006556
BAKON_162,294,41.497789,0.133625
BAKON_452,300,1060.170853,2.671025
BAKON_394,296,258.492039,0.745897
BAKON_063,297,633.312772,1.646819
BAKON_506,297,111.120324,0.345892
BAKON_545,294,41.250677,0.136945
BAKON_157,297,379.090874,0.924065
BAKON_508,297,130.512144,0.402271
BAKON_464,293,205.77777,0.556437
BAKON_503,296,109.523747,0.343884
BAKON_535,296,176.232841,0.526496
