Label,degree,betweenesscentrality,bridgingcentrality
BAKON_001,287,137.672688,0.465266
BAKON_002,301,144.277969,0.445238
BAKON_003,303,147.521658,0.447356
BAKON_004,303,147.521658,0.447356
BAKON_005,299,51.823926,0.168853
BAKON_006,26,358.689063,16.917197
BAKON_007,306,409.391299,1.141987
BAKON_008,254,319.526381,1.268529
BAKON_009,303,147.876544,0.448491
BAKON_010,30,169.349242,6.491596
BAKON_011,54,164.354525,3.471198
BAKON_205,175,351.030202,2.241468
BAKON_196,308,579.829902,1.390833
BAKON_338,305,1589.737607,3.213864
BAKON_324,305,633.252799,1.511106
BAKON_438,301,91.670358,0.294286
BAKON_267,305,151.177904,0.433776
BAKON_452,306,713.261803,1.909086
BAKON_199,306,660.980141,1.624241
BAKON_049,302,277.756974,0.837431
BAKON_160,306,535.261807,1.362625
BAKON_571,306,962.188198,2.206953
BAKON_237,305,276.749867,0.713712
BAKON_054,302,134.164984,0.40538
BAKON_277,306,421.267571,0.936187
BAKON_140,304,239.203349,0.709633
BAKON_423,299,2.766241,0.009305
BAKON_587,305,440.245128,1.109732
BAKON_553,305,375.415674,1.013779
BAKON_464,303,189.039869,0.489204
BAKON_225,302,403.480387,1.13447
BAKON_233,302,89.925751,0.281948
BAKON_390,306,226.922104,0.647197
BAKON_569,306,689.60349,1.686392
BAKON_381,302,184.53794,0.540094
BAKON_572,310,982.318015,2.198021
BAKON_405,306,296.820635,0.805501
BAKON_309,301,91.378648,0.273755
BAKON_327,304,504.439049,1.23649
BAKON_184,310,561.167785,1.31402
BAKON_413,302,53.282726,0.169016
BAKON_320,304,259.256867,0.758523
BAKON_083,308,582.789421,1.417187
BAKON_494,303,124.856241,0.382059
BAKON_550,303,372.414558,1.018746
BAKON_612,300,264.197579,0.795912
BAKON_387,306,294.956127,0.818607
BAKON_040,303,195.200315,0.569518
BAKON_112,297,2.419891,0.008257
BAKON_123,307,401.013205,1.055346
BAKON_174,307,609.862197,1.467891
BAKON_162,302,124.904398,0.366547
BAKON_061,300,2.855594,0.009538
BAKON_029,302,240.429973,0.703644
BAKON_519,304,122.178759,0.368527
BAKON_343,299,2.652583,0.008924
BAKON_319,308,723.967115,1.732164
BAKON_487,306,415.929326,1.088374
BAKON_130,309,964.362187,2.002768
BAKON_551,306,380.2296,1.018362
BAKON_530,303,131.287467,0.396386
BAKON_466,307,540.474403,1.254008
BAKON_512,306,132.90766,0.394323
BAKON_144,302,107.836543,0.33998
BAKON_191,307,305.814232,0.794452
BAKON_541,306,235.615113,0.671735
BAKON_314,301,89.863592,0.284548
BAKON_264,301,3.768747,0.012472
BAKON_465,304,479.546973,1.146591
BAKON_403,303,290.245739,0.804728
BAKON_610,302,264.76058,0.789131
BAKON_080,306,460.130777,1.202115
BAKON_524,303,66.615145,0.209538
BAKON_306,305,578.465089,1.427461
BAKON_373,308,756.806035,1.8344
BAKON_425,301,809.127419,2.168984
BAKON_567,305,437.194097,1.143941
BAKON_276,305,452.64794,1.000555
BAKON_557,301,120.547797,0.369588
BAKON_055,299,131.433338,0.406163
BAKON_531,302,129.311583,0.393888
BAKON_152,304,198.698667,0.554332
BAKON_147,303,287.599704,0.821646
BAKON_378,307,310.058332,0.827846
BAKON_504,304,108.797111,0.331754
BAKON_450,306,713.261803,1.909086
BAKON_351,300,2.85632,0.009542
BAKON_326,305,506.876839,1.235293
BAKON_278,306,226.660031,0.610189
BAKON_254,279,110.035713,0.395593
BAKON_018,301,233.815531,0.705888
BAKON_111,303,682.125766,1.949399
BAKON_153,305,266.877254,0.716993
