Label,degree,betweenesscentrality,bridgingcentrality
BAKON_001,286,48.144401,0.164886
BAKON_008,284,360.017499,1.008735
BAKON_267,269,162.643539,0.585328
BAKON_420,287,2.495722,0.008733
BAKON_312,288,41.915968,0.144036
BAKON_343,294,897.923099,2.009759
BAKON_141,288,180.51464,0.558695
BAKON_517,290,98.642616,0.320033
BAKON_478,296,1046.080167,2.580539
BAKON_196,292,305.157046,0.860085
BAKON_181,288,265.484756,0.739967
BAKON_324,292,522.280168,1.329786
BAKON_156,291,333.950997,0.911941
BAKON_572,298,1454.203876,2.728153
BAKON_085,298,677.717031,1.577257
BAKON_398,294,415.221083,1.101476
BAKON_278,292,322.540897,0.9152
BAKON_399,289,105.638237,0.343601
BAKON_300,288,227.811731,0.756408
BAKON_188,297,455.946635,1.079526
BAKON_046,288,47.097143,0.158414
BAKON_487,293,577.610382,1.559145
BAKON_248,287,55.1804,0.186645
BAKON_198,291,120.762207,0.380776
BAKON_423,286,1.763167,0.006227
BAKON_537,290,191.094418,0.585555
BAKON_301,293,1001.983299,2.425641
BAKON_063,290,513.463025,1.363056
BAKON_121,292,276.405141,0.788868
BAKON_351,287,43.017324,0.148259
BAKON_036,295,432.107163,1.112623
BAKON_282,295,802.573519,2.138908
BAKON_507,291,138.515052,0.441067
BAKON_028,288,77.859191,0.253774
BAKON_452,291,506.999994,1.137866
BAKON_147,294,407.027053,1.15992
BAKON_153,295,395.989807,1.029993
BAKON_526,287,44.609552,0.151845
BAKON_160,297,949.229677,2.138502
BAKON_080,293,471.287848,1.229011
BAKON_545,282,0.438647,0.0016
BAKON_057,290,346.667755,0.939893
BAKON_385,291,330.689168,0.952634
BAKON_007,291,370.247831,0.992568
BAKON_154,294,458.016308,1.142696
BAKON_003,289,177.896456,0.550178
BAKON_341,287,52.096293,0.175061
BAKON_111,289,594.140638,1.312338
BAKON_125,292,458.823115,1.202615
BAKON_117,287,2.495722,0.008733
BAKON_508,293,158.875173,0.49316
BAKON_256,296,550.488776,1.419786
BAKON_569,289,36.691076,0.123311
BAKON_225,287,2.495722,0.008733
BAKON_327,290,428.677105,1.121974
BAKON_116,286,2.875645,0.010122
BAKON_020,289,202.56634,0.601074
BAKON_392,289,236.438653,0.692531
BAKON_337,291,825.266824,1.844535
BAKON_051,288,33.545629,0.11411
BAKON_383,293,359.225191,1.04076
BAKON_012,289,76.533718,0.252134
BAKON_038,293,213.448939,0.605635
BAKON_112,291,1015.463564,2.116469
BAKON_441,287,97.833308,0.325897
BAKON_422,288,553.162355,1.55505
BAKON_567,291,360.473687,1.054782
BAKON_019,290,257.950123,0.712098
BAKON_075,293,869.134121,2.442195
BAKON_127,298,650.62676,1.497302
BAKON_494,288,39.675491,0.136213
BAKON_098,294,1356.223037,3.395344
BAKON_548,287,3.794018,0.013225
BAKON_378,294,369.324039,1.051211
BAKON_553,290,391.153093,1.139436
BAKON_024,290,143.200938,0.446063
BAKON_200,297,566.651881,1.430048
BAKON_468,278,70.56669,0.25459
BAKON_536,289,70.063694,0.227242
BAKON_152,293,313.390482,0.87315
BAKON_239,295,1462.67518,2.673129
BAKON_425,291,1004.35941,2.182448
BAKON_002,288,177.402784,0.552405
BAKON_276,295,548.93392,1.407684
BAKON_232,290,718.064138,1.868006
BAKON_277,290,106.715414,0.347681
BAKON_465,295,731.438717,1.755977
BAKON_390,291,198.170275,0.592372
BAKON_528,289,48.149929,0.160308
BAKON_529,288,68.870547,0.225463
