Label,degree,betweenesscentrality,bridgingcentrality
BAKON_001,303,136.873015,0.397715
BAKON_402,268,925.303383,2.774606
BAKON_550,305,35.226449,0.113669
BAKON_337,311,877.915013,1.901598
BAKON_024,303,36.12458,0.118657
BAKON_267,307,164.035543,0.472245
BAKON_059,311,738.042438,1.903473
BAKON_553,307,318.935964,0.90214
BAKON_491,305,302.310238,0.823404
BAKON_589,304,105.228904,0.319346
BAKON_135,306,137.432078,0.39295
BAKON_128,309,459.117806,1.126804
BAKON_454,308,483.698659,1.12679
BAKON_269,308,319.919041,0.86548
BAKON_326,306,280.833889,0.76189
BAKON_373,309,986.899645,2.097273
BAKON_562,307,135.437286,0.407307
BAKON_260,309,513.79382,1.269402
BAKON_145,305,122.938905,0.386814
BAKON_437,311,1130.711069,2.61691
BAKON_005,308,444.316212,1.169878
BAKON_535,305,59.971859,0.186408
BAKON_605,308,568.670292,1.457074
BAKON_527,304,43.362121,0.139994
BAKON_111,305,438.897724,1.309231
BAKON_252,307,395.305654,1.083386
BAKON_184,312,660.061414,1.433989
BAKON_211,316,1579.476401,2.420333
BAKON_023,303,75.32333,0.240178
BAKON_567,302,34.047613,0.111207
BAKON_028,309,323.814578,0.857353
BAKON_522,307,68.985454,0.214868
BAKON_464,308,442.897932,1.03248
BAKON_529,305,59.650126,0.185619
BAKON_025,309,324.316085,0.857244
BAKON_209,315,1255.039017,2.202413
BAKON_133,310,513.065321,1.22884
BAKON_085,308,568.69049,1.318452
BAKON_523,307,68.985454,0.214868
BAKON_544,302,33.081327,0.109354
BAKON_611,306,254.220287,0.64418
BAKON_506,307,115.349474,0.350171
BAKON_425,309,1238.181034,3.116771
BAKON_113,301,1.133989,0.003827
BAKON_533,305,59.650126,0.185619
BAKON_178,311,550.682162,1.306738
BAKON_104,304,165.256155,0.507232
BAKON_592,304,2.775823,0.009139
BAKON_034,306,206.959356,0.576348
BAKON_150,306,204.59753,0.584062
BAKON_526,304,43.89677,0.14155
BAKON_473,311,458.314638,1.195092
BAKON_588,308,400.607587,1.055756
BAKON_009,261,241.851573,0.918094
BAKON_479,311,775.388563,1.884517
BAKON_116,303,1.843719,0.006128
BAKON_308,304,64.884726,0.196694
BAKON_173,311,531.541602,1.310728
BAKON_056,309,287.596008,0.810415
BAKON_494,305,60.440708,0.191495
BAKON_508,308,136.545028,0.408143
BAKON_538,306,196.133639,0.573144
BAKON_148,308,329.348622,0.882129
BAKON_540,306,60.842648,0.187623
BAKON_465,310,630.51779,1.38905
BAKON_213,305,248.399704,0.717241
BAKON_598,303,135.200467,0.429198
BAKON_306,307,308.301659,0.837271
BAKON_329,305,53.987897,0.167314
BAKON_287,304,74.941523,0.238639
BAKON_393,308,139.087996,0.413624
BAKON_196,307,796.111492,1.712636
BAKON_188,311,586.943215,1.345916
BAKON_324,305,469.646047,1.236921
BAKON_181,306,330.686571,0.874226
BAKON_055,306,204.427332,0.597646
BAKON_591,306,426.315835,1.178569
BAKON_301,307,865.897946,2.244064
BAKON_230,307,355.942425,0.908032
BAKON_403,308,236.407571,0.633376
BAKON_517,308,107.6143,0.324913
BAKON_237,306,198.30484,0.555825
BAKON_384,306,139.267175,0.406814
BAKON_570,313,874.603849,1.815896
BAKON_515,309,138.249716,0.409598
BAKON_162,293,120.192598,0.386085
BAKON_542,308,199.834424,0.574505
BAKON_054,304,202.92942,0.601083
BAKON_277,310,440.241955,1.116464
BAKON_087,313,717.305732,1.59474
BAKON_235,311,842.248684,1.738404
BAKON_385,309,310.154938,0.841682
BAKON_582,303,114.962781,0.349281
BAKON_037,306,166.740103,0.475523
BAKON_501,306,196.999556,0.586647
BAKON_112,304,2.775823,0.009139
BAKON_183,306,186.160678,0.510037
BAKON_545,303,1.843719,0.006128
BAKON_443,309,545.580357,1.46129
BAKON_101,305,81.849222,0.25731
BAKON_191,305,61.28575,0.193658
BAKON_198,302,154.521354,0.463193
BAKON_105,304,47.256484,0.151431
BAKON_524,306,45.313178,0.143781
BAKON_169,303,82.689052,0.252917
BAKON_564,305,68.88805,0.217803
BAKON_039,307,168.542939,0.476558
