Label,degree,betweenesscentrality,bridgingcentrality
BAKON_001,34,122.005199,4.408293
BAKON_002,289,233.843924,0.724917
BAKON_003,288,232.844781,0.7261
BAKON_004,289,233.841958,0.724242
BAKON_561,45,421.805166,8.808386
BAKON_453,32,127.260529,4.759265
BAKON_436,37,268.181352,7.035684
BAKON_431,33,133.75827,4.22191
BAKON_428,30,47.238042,1.908731
BAKON_424,31,125.881305,4.49716
BAKON_420,27,0,0
BAKON_397,43,355.280248,8.213342
BAKON_395,41,277.521822,7.029562
BAKON_388,31,50.239983,2.024437
BAKON_372,39,305.038943,6.472204
BAKON_365,29,47.487277,1.947806
BAKON_354,39,417.374086,10.278444
BAKON_316,32,153.408843,5.471415
BAKON_298,27,0,0
BAKON_293,29,81.218735,3.340676
BAKON_290,29,81.218735,3.340676
BAKON_265,41,279.795847,7.586848
BAKON_257,36,204.800195,6.273043
BAKON_242,30,115.302538,3.734532
BAKON_193,41,345.114514,8.264553
BAKON_157,46,462.553269,8.383104
BAKON_117,28,17.654876,0.801364
BAKON_062,40,286.142323,5.893072
BAKON_050,30,28.540037,1.194918
BAKON_048,41,173.239479,4.541249
BAKON_047,43,243.433943,5.822939
BAKON_005,288,51.124303,0.170618
BAKON_006,24,227.065792,11.222021
BAKON_007,289,389.605366,1.137728
BAKON_008,291,391.898765,1.129522
BAKON_009,282,165.158123,0.548702
BAKON_010,24,73.464409,3.918161
BAKON_011,51,187.46198,4.086016
BAKON_012,288,264.18062,0.815012
BAKON_256,271,460.071767,1.455097
BAKON_403,295,508.593686,1.363874
BAKON_307,295,1078.513959,2.870223
BAKON_338,293,989.931844,2.319227
BAKON_135,288,167.555214,0.499593
BAKON_510,291,142.791283,0.44961
BAKON_470,293,514.659048,1.36205
BAKON_188,294,437.23368,1.006471
BAKON_169,286,208.028399,0.592768
BAKON_320,291,331.393346,1.01096
BAKON_153,290,263.344797,0.756055
BAKON_577,289,60.784102,0.194389
BAKON_087,289,137.120952,0.432116
BAKON_387,291,224.426524,0.670682
BAKON_269,292,227.326182,0.67824
BAKON_390,291,202.549586,0.626648
BAKON_279,289,67.683394,0.224485
BAKON_181,293,253.641414,0.700652
BAKON_045,288,40.07289,0.135088
BAKON_471,296,621.652283,1.590561
BAKON_232,294,1069.369669,2.284554
BAKON_189,295,390.931303,0.908362
BAKON_407,289,139.79268,0.448724
BAKON_531,291,176.127662,0.510576
BAKON_282,288,36.02834,0.123135
BAKON_063,293,1033.118052,2.373663
BAKON_121,289,105.050667,0.347133
BAKON_344,292,838.236213,2.269649
BAKON_036,293,328.409569,0.918499
BAKON_273,295,400.832547,1.102029
BAKON_500,289,208.64073,0.659912
BAKON_029,290,193.262901,0.568358
BAKON_445,287,50.200128,0.173475
BAKON_142,294,629.591022,1.786593
BAKON_150,292,206.010415,0.619589
BAKON_521,288,74.124014,0.249148
BAKON_154,293,302.829733,0.800276
BAKON_082,295,790.804745,1.714851
BAKON_538,290,497.98989,1.272879
BAKON_057,292,520.269103,1.35425
BAKON_377,290,253.356886,0.758803
BAKON_152,291,206.762856,0.624325
BAKON_337,292,831.552596,2.008047
BAKON_107,286,1.467607,0.005187
BAKON_125,290,374.372679,1.027035
BAKON_116,287,2.417934,0.008462
BAKON_501,291,239.287778,0.73618
BAKON_248,289,56.948287,0.189093
BAKON_571,296,1010.716734,1.757896
BAKON_205,294,627.158844,1.541593
BAKON_326,288,147.027738,0.435701
BAKON_113,286,2.975201,0.010474
BAKON_021,289,335.048229,0.938398
BAKON_384,287,126.233143,0.39701
BAKON_329,285,60.5259,0.205213
BAKON_052,291,198.884246,0.613648
BAKON_374,294,664.301091,1.589465
BAKON_013,290,271.30463,0.82032
BAKON_038,291,117.621897,0.357376
BAKON_111,290,1333.183331,3.941492
BAKON_430,294,898.102982,2.314403
BAKON_405,292,500.312405,1.370943
BAKON_569,293,585.466142,1.439015
BAKON_020,289,291.313722,0.86401
BAKON_077,292,595.716669,1.610333
BAKON_127,296,607.68208,1.456293
BAKON_487,292,694.96577,1.839104
BAKON_098,294,1043.333326,2.469758
BAKON_545,290,138.057127,0.438341
BAKON_362,290,181.363127,0.578683
BAKON_553,293,449.149583,1.185096
BAKON_025,292,285.764212,0.788705
BAKON_191,293,358.685878,0.862864
BAKON_464,280,284.633986,0.872656
BAKON_530,290,127.488484,0.384779
BAKON_147,292,358.83007,1.073137
BAKON_230,294,523.784212,1.296894
BAKON_413,286,3.283828,0.011548
BAKON_266,291,147.914792,0.466753
BAKON_211,294,1533.535635,2.592202
BAKON_267,291,146.073236,0.462276
BAKON_455,290,110.857046,0.366687
BAKON_383,294,367.817854,1.030688
BAKON_523,290,75.045447,0.24699
BAKON_524,288,47.253622,0.160688
