Label,degree,betweenesscentrality,bridgingcentrality
BAKON_001,28,60.363239,2.749228
BAKON_580,26,60.383947,2.787342
BAKON_550,30,108.800626,4.242401
BAKON_532,43,243.664299,6.160663
BAKON_463,34,238.61403,7.022557
BAKON_439,25,17.09462,0.889145
BAKON_436,32,167.834808,4.88515
BAKON_427,35,278.823932,7.077383
BAKON_372,35,299.800722,7.835562
BAKON_369,25,55.426079,2.465316
BAKON_346,27,67.187079,3.194506
BAKON_315,32,204.28426,7.088724
BAKON_302,24,13.608974,0.742174
BAKON_299,24,9.593525,0.523156
BAKON_290,26,132.757585,5.680343
BAKON_259,31,240.466946,8.64082
BAKON_208,38,377.171161,7.563555
BAKON_197,31,131.729404,4.671979
BAKON_149,27,67.828919,3.106091
BAKON_143,36,299.44203,8.766218
BAKON_100,27,114.183713,4.84264
BAKON_094,37,275.652543,7.264127
BAKON_092,29,68.909391,2.761585
BAKON_073,34,240.548544,7.097715
BAKON_002,288,185.547635,0.571301
BAKON_003,286,183.27433,0.57215
BAKON_004,287,184.306119,0.571548
BAKON_005,290,282.228063,0.822709
BAKON_006,21,422.125568,23.690859
BAKON_007,288,457.141922,1.298394
BAKON_008,291,464.988219,1.290199
BAKON_009,264,168.172401,0.611225
BAKON_010,13,3.453498,2.609295
BAKON_011,56,177.703806,3.366075
BAKON_012,287,131.448615,0.412969
BAKON_087,273,148.978692,0.531103
BAKON_390,292,342.507559,0.992888
BAKON_610,284,335.4859,1.092272
BAKON_150,294,406.264519,1.108155
BAKON_452,292,534.988743,1.528262
BAKON_184,293,605.156919,1.317379
BAKON_538,291,398.997203,1.126615
BAKON_526,288,49.599603,0.167363
BAKON_350,287,84.492322,0.259786
BAKON_378,291,322.719076,0.918681
BAKON_025,293,360.678036,0.978955
BAKON_065,287,55.525277,0.191888
BAKON_153,295,496.017296,1.268349
BAKON_250,287,313.110107,0.973778
BAKON_213,289,187.463453,0.599315
BAKON_040,289,178.733255,0.559838
BAKON_586,289,206.005863,0.626166
BAKON_510,291,185.772595,0.580509
BAKON_387,290,261.922038,0.76805
BAKON_405,291,423.825971,1.181377
BAKON_113,284,2.281399,0.008146
BAKON_122,290,236.486017,0.69606
BAKON_059,293,663.210872,1.655119
BAKON_534,289,90.116376,0.28557
BAKON_284,292,424.215662,1.142947
BAKON_441,287,186.106461,0.593023
BAKON_190,293,318.113348,0.78769
BAKON_521,290,76.187877,0.251207
BAKON_282,288,119.496986,0.376316
BAKON_191,290,282.748057,0.72356
BAKON_612,271,313.065736,1.115667
BAKON_271,289,97.445558,0.30967
BAKON_558,289,253.793212,0.774092
BAKON_445,287,54.601797,0.186223
BAKON_311,287,130.335763,0.402493
BAKON_536,289,157.944203,0.484269
BAKON_306,293,733.771422,1.929081
BAKON_234,294,1485.931699,2.916445
BAKON_254,286,108.871435,0.363136
BAKON_611,288,342.051153,1.082298
BAKON_169,294,344.40464,0.910405
BAKON_084,296,753.513709,1.864666
BAKON_239,287,449.380251,1.200495
BAKON_014,288,45.473688,0.146731
BAKON_520,289,73.521477,0.245315
BAKON_147,293,422.462935,1.209757
BAKON_519,291,101.866913,0.329791
BAKON_058,288,33.243771,0.112707
BAKON_557,287,36.420525,0.126081
BAKON_443,293,954.124315,2.478069
BAKON_020,291,357.94188,1.003644
BAKON_591,291,368.658601,1.048843
BAKON_279,288,68.060815,0.228711
BAKON_433,294,1191.811004,2.820035
BAKON_140,292,542.08063,1.505856
