Label,degree,betweenesscentrality,bridgingcentrality
BAKON_001,15,50.160136,5.157829
BAKON_461,20,107.345546,7.089846
BAKON_421,10,0,0
BAKON_406,19,130.052304,9.819549
BAKON_376,25,215.381196,10.131736
BAKON_294,13,60.151329,7.281894
BAKON_206,21,172.380987,10.443973
BAKON_167,14,36.754613,3.174397
BAKON_148,26,231.186836,10.323214
BAKON_095,26,218.908527,9.485758
BAKON_079,15,88.015161,8.375246
BAKON_002,297,306.573917,0.840234
BAKON_003,295,301.308092,0.83937
BAKON_004,296,304.348789,0.840806
BAKON_005,295,390.640089,1.068056
BAKON_006,22,244.746594,13.045239
BAKON_007,27,135.105061,5.904924
BAKON_008,296,589.564135,1.533113
BAKON_009,294,241.646409,0.704589
BAKON_010,21,266.347513,13.691353
BAKON_011,56,370.94225,6.501428
BAKON_012,33,254.864204,8.196948
BAKON_530,178,66.022235,0.529816
BAKON_312,290,39.068643,0.133688
BAKON_556,297,280.3575,0.774081
BAKON_400,296,312.37699,0.87568
BAKON_585,293,296.848028,0.871705
BAKON_053,296,241.458957,0.711725
BAKON_446,297,904.088208,1.952888
BAKON_510,296,160.835561,0.491168
BAKON_527,292,49.225635,0.16311
BAKON_525,291,48.812042,0.162938
BAKON_189,297,336.505175,0.850264
BAKON_301,295,1047.448018,2.178632
BAKON_535,294,158.348155,0.480163
BAKON_156,296,252.762593,0.718616
BAKON_014,294,127.71267,0.400218
BAKON_359,275,202.811817,0.718934
BAKON_150,297,236.132092,0.674379
BAKON_473,296,362.052486,1.00007
BAKON_145,296,351.400159,0.992028
BAKON_250,294,288.413281,0.867266
BAKON_524,291,49.642434,0.165344
BAKON_269,292,239.46553,0.685174
BAKON_337,296,761.008156,1.670019
BAKON_545,288,73.228257,0.246719
BAKON_160,294,457.697973,1.130591
BAKON_121,296,295.878458,0.834946
BAKON_498,290,3.052233,0.010565
BAKON_386,298,358.154849,1.030503
BAKON_558,296,233.158193,0.662403
BAKON_562,294,180.450418,0.554808
BAKON_402,298,1228.312128,1.818825
